,QUESTION_TITLE,QUESTION_BODY,ACCEPTED_ANSWER_BODY,QUESTION_SCORE,QUESTION_VIEWS,ANSWER_SCORE,ANSWER_COMMENT_COUNT,ANSWER_REPUTATION,QUESTION_BODY_HAS_CODE,ACCEPTED_ANSWER_BODY_HAS_CODE
804,Upload Multiple Images Via Laravel 4,"How to upload multiple images through laravel 4? With the codes below I get only the last image. If I select imgA, imgB, imgC, and imgD, I saved only imgD. I need imgA, imgB, imgC, and imgD. ",Try like this ..  Hope it will be useful for you.,0.2,0.002494802494802495,0.3333333333333333,0.0,0.17582767500032212,1,1
806,javascript split the element id from window.getSelection().anchorNode.parentNode.innerHTML,"I am getting the following string from javascript innerHTML using this code.  output is,  How do i get the check box id from the html string. i need to find out the id value from the checkbox.","Don't get the innerHTML, get the element you want instead. ",0.2,0.42162162162162165,0.3333333333333333,0.2857142857142857,1.0,1,1
807,Why does the message str object Has no attribute id appear?,I am Korean and I would appreciate it if you could understand my poor English. Question: I am making a bot at discord.  It seems that the user did not enter the value in id when transferring the user to voice channel through bot.  Is for a function not applied? I really appreciate your reply with a simple example that is easy to understand. ,"The first argument to  must be a , but you're passing a string. Use: ",0.2,0.00997920997920998,0.3333333333333333,0.2857142857142857,0.17582767500032212,1,1
809,Cut all symbols between () from string,I have string such as :   And I need to get only string   How can I cut  symbols and all between them? Thanks,You could use a regular expression       If you want to remove all whitespace as well ,0.2,0.10020790020790021,0.3333333333333333,0.42857142857142855,1.0,1,1
810,SyntaxError: unterminated string literal with JSON array,"So I have...  on my console.log, but somehow there is a syntax error: unterminated string literal. I've looked around and tried methods such as str_replace ""/"" with ""//"" or a regex like .replace(/^/+/g, ''); because it seems like JavaScript don't allow strings to be broken into multiple lines or something like that.  This all started with an SQL query like so...  Afterwards, I did  which led to the above. Is there any way I could use to solve the syntax error? Thanks!","Cause multiline strings are not allowed in js:  Is a syntax error. You might remove all newlines and replace them with \n, or you use template literals:  In your code:  So much about the error. However the string is still unusable, it needs to be parsed. Have a look at JSON or write your own little parser.",0.2,0.024116424116424118,0.3333333333333333,0.2857142857142857,0.026431118039974305,1,1
811,javascript - submit button only submit last form in function,"I have a submit button for 3 different forms. I submit them like this  However, the function only submits the last form in it. Does anyone know what is the error? I have tried putting them in a for loop and submit one by one but it still submits the last form.","Whenever you submit a form, the browser will send a post request to the server, and will render its response. Therefore the current page will disappear. Thats why you can only send one form, as the page will stop existing afterwards. You could either do background requests with AJAX instead, or you refactor the three forms into one, or into one form after another.",0.2,0.01704781704781705,0.3333333333333333,0.2857142857142857,1.0,1,0
812,Call specific arrays in csv file,"I want to display 1st and 2nd arrays only in each row from file output.csv like this:  with this script:  instead it only displays ',' and '1' as a result. Any suggestion?","You can use  to parse each line as CSV, then show the fields you want. ",0.2,0.3567567567567568,0.3333333333333333,0.14285714285714285,1.0,1,1
814,Space between two words and link issue,"First of all, i want to say that i searched a solution for this problem but i couldn't find. The problem is ; in my database i have more than 2000 rows and some of them has two words and after fetching this data from db i'm using this words as a link. For example ;  This code works with one word perfectly and result is : site.com/one.html but if i have a value in db like ""one two"" and if i use this code again  then the result is: site.com/one  but actually it should be : site.com/one+two.html or at least, it must add the second word. on the page i see the ""one two"" words but when i click on it, it goes to site.com/one Thanks",You should be urlencoding the strings ,0.4,0.014553014553014554,0.3333333333333333,0.0,0.026431118039974305,1,1
816,How to make script tag work inside a div?,"I am building an edit feature of a post on a website, so i am using jquery ajax and php as the script file that makes the edit inside a database. The problem is in the return script, i have a script tag which contains some jquery and then i place the returned data inside a div, but the script tag is being printed as if it was a text. Can someone help me please to let the script tag act as an actual script and not being printed as text ? here is my html div :  and here is my php script :  and here is my jquery and ajax : ","The reason is that you're setting  to the text of the entire DIV, which includes the  tag inside the DIV. You should put the text that you want to abbreviate inside another span, and process just that. So change:  to:  Then in the JavaScript you're returning you can do: ",0.2,0.6311850311850313,0.3333333333333333,0.5714285714285714,0.5227545053460433,1,1
817,How to fetch address mask with ICMP,"RFC 950, page 11:  A gateway receiving an address mask request should return it with the   address mask field set to the 32-bit mask of the bits identifying the   subnet and network, for the subnet on which the request was received.  I want to fetch a host address mask and build a ICMP address mask request packet to local gateway, and other IP. I use  and find  packet has been sent.But I haven't found any reponse. Is anything wrong? The main code is: ","Address Mask is obsolete, as its primary function (hosts finding out their local network mask during network configuration) has been subsumed into Dynamic Host Configuration Protocol (DHCP RFC, Wikipedia). It's probably not implemented on most consumer routers. It has been officially deprecated in RFC 6918. If you want to query routers for configuration information, in order to learn the topology, the appropriate protocol is Simple Network Management Protocol (SNMP RFC, Wikipedia). This is a fairly complex protocol, so if you want to use it you should look for prewritten implementations (there are both libraries and CLI interfaces). However, routers generally require authorization of clients, so you won't be able to query random Internet routers for this; I'm not sure if consumer routers implement it at all, since it's uncommon to have central management of home routers.",0.2,0.027442827442827444,0.3333333333333333,0.2857142857142857,1.0,1,0
819,PHP $_FILES returns a string when I want an image file,"I'm trying to upload an image file to FileZilla(in XAMPP) from a form post, however something's not going right. Here is the HTML:  There are also some textareas in the form. So I input everything and select my picture, then everything is given to handler.php...  That code gives me the message ""ftp_fput() expects parameter 3 to be resource, string given"" and when I echo it, it is the path of the temp file, ex: E:\xampp\tmp\phpE62C.tmp Also, that is the whole of my code concerning ftp, so I could be missing something, as this is the first time I've worked with ftp. ",You have two choices: Open the temporary file and pass the resource to :  Pass the filename to : ,0.4,0.0012474012474012475,0.3333333333333333,0.42857142857142855,1.0,1,1
820,"how to fix form action to different page issue in javascript and php mysql,","i want to check user browser type and click form submit button to action to different page according to browser type, but when i use PHP while loop, the  can't run, just go  with two browser. If I remove the while loop, it can run successfully such as Chrome Browser to go a.php and IE Browser to go b.php. How to fix it? the code is below. The first step is import the check broswer type's javascript code from Quirksmode Then this is a while loop version.  In the .  Then a without while loop version just remove all about ",Change the JS to:  Then change your PHP to:  This gets rid of the duplicate IDs on the form and submit button.,0.2,0.02494802494802495,0.3333333333333333,0.5714285714285714,0.5227545053460433,1,1
822,can't find substring in regex,"I can't figure out how to get ""any text"" from the string  after a lot of trying I've made  but it doesn't seem to work very well I'm using the python regex engine",Use the regexp  to match everything up to the first .,0.2,0.004573804573804574,0.3333333333333333,0.42857142857142855,1.0,1,1
823,MongoDB database relationships,"I have just started to build a database in MongoDB.  I have 2 tables, Teams and Fixtures, and each Fixture document should have 2 links to the Fixtures table, a HomeTeamId and an AwayTeamId.  Is this the correct way to do this? Teams :  Fixtures : Home Team : Aston Villa, Away Team : Arsenal :  Home Team : Arsenal, Away Team : Crystal Palace : ",I personally would suggest embedding the team objects within the game The team and their icons are unlikely to change within a season.    Makes 1 call instead of 3. ,0.2,0.00498960498960499,0.3333333333333333,0.42857142857142855,1.0,1,1
825,Javascript each line with different returns on submit using a form,How to make each link on each line results different.  Line 1 =  Line 2 =  Line 3 =  Should only change the number on  The code below causes each input to have a different result. Just as it is in the javascript comment But I would like to make a single input on separate lines do the same thing without being limited to creating new inputs if needed.        ,Write a loop that iterates over all the inputs. Use a different name for the output field so it doesn't get included in the loop.        ,0.2,0.0029106029106029108,0.3333333333333333,0.42857142857142855,1.0,1,1
826,Transforming object recursively,"I have an object, or an array of objects, with props containing strings, arrays and other objects. I want to transform the nested arrays containing objects with the prop language into an object with the language as key and the object itself as prop. Lets say I want to transform recursively this object:  Then I can use this function that check if its an array or an object, and transform the data recursively:  This works, but only for the first level of the object ——. On the second level, when it reaches , it transforms the data, but this data is not appended to the object. If anyone has any idea why is this happening I would be grateful!","When you call  recursively, it makes a copy of the object that you pass it, and modifies that. So the object you're recursing through doesn't get modifies. YOU need to copy the result of the transform back into the original object. ",0.2,0.0029106029106029108,0.3333333333333333,0.14285714285714285,1.0,1,1
827,How to check offset is defined within MYSQL Query,How would I overcome the  error in instances where the some of the $_SESSION['basket'] array keys do not exist?  MYSQL  Can I use if (isset($_SESSION['basket'][0]['itemid']) within the mysql_query statement? At the moment when the  offsets do not exist the Notice error message is given.  Could anybody tell me the correct way to check the existence of these offsets before / or within the mysql_query statement? Thanks,Iterate over the  array and build the  list dynamically. ,0.2,0.008316008316008316,0.3333333333333333,0.14285714285714285,0.17582767500032212,1,1
828,array that is being logged is showing up as blank when returned,"I'm dealing with a very frustrating issue where I can console.log an array, but when I try to return it, it returns as a blank array with no length.  Below is the code, the input it is getting is like [0.1234]. Optionally there are other parameters, but those are not needed for now. Without them, it is just returns an array. Actually just the input. Well that's what I want it to do. In the else suite, I console.log(oArr) and it logs fine, but when I return it, it returns a blank array. There you will also see I had to transfer i, the input parameter, to an input var because when I tried checking the length of it inside the setTimeout, it was giving a length of zero even though when I was logging it, what was being logged did not have a length of zero. But when I assigned it to a new var, it worked fine. The reason the setTimeout exists is because the for-loop doesn't run unless I use the setTimeout to put it next in the queue. ","You can't return a result from a function run via . You need to remove this from all your functions, and run that code directly in the calling function.",0.2,0.41954261954261957,0.3333333333333333,0.2857142857142857,1.0,1,1
829,C program logic implementation,"I have an  condition in my c code. if the  condition is true, i need to call  system call and again check the  condition. This has to be done for 9 times maximum. If anytime during the 9 times, the  condition fails i should return from the function. If the 9 times expires, i should call another function. To make it more clear, i will write the pseudo-code below.  What is the best way to implement the above logic. I do not prefer to use the  statement.","To make Simon's answer cater to my need, i am modifying his answer. Kindly tell me if there is any mistakes ",0.0,0.006237006237006237,0.3333333333333333,0.2857142857142857,1.0,1,1
831,Setting function decrement in variable onclick function,"Please.. i need a help with this thing.. I wanna use a variable ID in HTML, to call a function in javascript page. Example: html (MINUS BUTTON DONT WORK)  (THIS INPUT QUANTITY WORKS NORMAL)  (PLUS BUTTON WORKS NORMAL)  javapage ",You're not using the argument to the function. It should be: ,0.2,0.002079002079002079,0.3333333333333333,0.14285714285714285,1.0,1,1
832,Find nodes with more than one common relationships,I used  to identify nodes with one common relationship:  but I have problem when I want to identify nodes when users have more than one (e.g. 3) common relationships with showing the number of games the pair of users has in common. I have tried different queries and this is one of them:  I want to see the results exactly like .,You can count common relationships: ,0.6000000000000001,0.5575883575883576,0.3333333333333333,0.2857142857142857,0.03518688604249225,1,1
833,mysql update multiple rows from $_POST array,"Essentially Im trying to update multiple MySQL rows using an array I got from the  variable called ""units"". Been stuck trying to figure out this. This is what I have so far: Current Code that doesnt add to the 2nd person: ","You could use a  loop to update each badge number in . Or you can use it to construct a list of values to use in an  test. Unfortunately, you can't bind a parameter to this, so it's necessary to escape them explicitly. ",0.4,0.4935550935550936,0.3333333333333333,0.14285714285714285,0.17582767500032212,1,1
834,How to obtain a cell in QTableWidget,"I would like to obtain a cell in a QTableWidget. I have tried with the method ""item"", but it returns 0, even if my table has 1 row and 1 column and I call the method like this : ",TableWidget wont return items beyond column/rowCount Set the row and column count: void setRowCount(int rows) void setColumnCount(int columns)  ,0.2,0.44532224532224535,0.3333333333333333,0.8571428571428571,1.0,1,1
836,Serve alternate external Javascript file depending on if elements are defined or not in the page,"Ok, here goes my first question on here. Setup: We use a javascript based tool to A/B test our landing page designs. I need version A (control) to link to one external javascript file, and version B (variation) to link to an alternate javascript file.  Goal: to have an internal js script at the bottom of the control that looks to see if the tool is in fact serving A or B, and if true, which one was served. The result indicates which external script should be linked. Issue: regardless of if the tool is in fact serving A or B, the original script is linked first, then if the tool is detected, the appropriate script is linked after that. Here is my code (I apologize in advance for any newbie mistakes):  Any ideas as to what I'm doing wrong? Did I provide enough information? Thanks! I love this site as a reference for my questions, but this is my first time actually posting one.","Shortening it down a bit, it seems like your just doing this:  Now looking at that, it's obvious that both scripts are running no matter what conditions are met in those if/else statements, and I don't really get what it is your trying to do, but the first thing i would do, is to add some console.logs to see if those if/else statements are working like they are supposed to, and then figure what scripts should be loaded under which conditions etc ?",0.6000000000000001,0.023700623700623702,0.3333333333333333,0.14285714285714285,1.0,1,1
837,Function not displaying correct results,"I have a factor finder that I have programmed that is supposed to start by checking if the value entered in the input box is 1 or 0 so it would display ""The factor of 1 is 1."" or ""The factor of 0 is 0."", but when I enter the number 0 into the input box it displays ""The factor of 0 is ."" but I cannot figure out why. It is probably a simple mistake that I cannot figure out. Here is my code. HTML:   JavaScript: ","In the special cases of  and , don't bother with the  loop, since you know what the correct results should be. So put the  outside the : ",0.6000000000000001,0.010395010395010396,0.3333333333333333,0.14285714285714285,1.0,1,1
838,How to make my CMS multilingual,"I have made a CMS using PHP and MYSQL for the back-end. The problem is, I'd like to have the site available in multiple languages; So I've already translated the CMS itself and put it in files like:    en.ini nl.ini  Which works fine for the CMS' contents itself, like the Administration etc. The actual problem occurs when I try to translate the website further: The blogposts and pages are stored in a database, so they're dynamic. My pages table's structure looks like this:    So, if I were to translate a page into, for example, Dutch, I don't want to create a new table called  for example, because most of the information would be the same as the other table. I could add a row which contains the page's available languages, and make php read the array and parse if the current  matches one of the page's available languages, and then read the  and  row as an example. The same problem would occur with my blog posts, and I have searched for a solution, but most results were for specific CMSs and just plugins.   I'm asking what would be the best way (and database structure) to store multilingual pages/posts, where languages could be added dynamically and have a fallback on the original content if there's no translated version available.","Basically you add a lang-key to your database  Now lets say a request comes for a page with 5 content elements in it. Your CMS first search for the entries with the specific lang-code, for example nl. If it dont find an entry with the language code it falls back to the default language and take that entry. Let say you have translated Content 1, 3 and 5:   Another way would be to do the translation in the template files (like magento does it). In magento you have something like that:  And translation files. For example lang.nl:  In this case you will have only 1 Content Element, but you will wrap every element that shall be translated. This also works with images and everything you want. You can also abstract this wrapper to work in a backend RTE-Editor. For example, you will write  in your backend then mark and click the translation button. This will add a Tag around English and when you render the content you scan for this tags and replace it if you find any translation for this string in the requested language. ",0.2,0.0012474012474012475,0.3333333333333333,0.14285714285714285,1.0,1,1
839,"Combining Duplicate ""Nested"" Arrays Javascript (Using for weekly open and closed hours)","This one is baking my noodle big time! I have some arrays inside an array that looks like this  And an array of the week days  So each array represents a day of the week. I'm outputting onto the page like this: Monday: 7:00 - 21:00 and so on...  But you can see that the first 3 days have the exact same hours, my goal is to have it display like this:  I can format the hours and know when they are closed and convert from military to standard, but I cant figure out how to combine the duplicate hours(Mon-Wed) and how can I preserve Mon and know that the last duplicate day was Wed?? Any help would be so greatly appreciated. Thanks!", Now you can display combined_hours.,0.4,0.05280665280665281,0.3333333333333333,0.14285714285714285,0.0012865843669876073,1,1
840,How do I get a jQuery's $.getJson to work on a JSONP result?,I have the following Javascript code:  But it causes a . Here's the incoming text:  And here's the error:  I'm probably missing something really obvious but I've done my research and couldn't find it. Can someone point out what I'm missing?,"Try using  instead of . From the documentation:  If the URL includes the string ""callback=?"" (or similar, as defined by the server-side API), the request is treated as JSONP instead. See the discussion of the jsonp data type in  for more details.  jQuery looks for this specific string, and then substitutes its internally-generated function name.  If you need to use your own callback function, I think you have to use  rather than the  shortcut. ",0.2,0.010810810810810811,0.3333333333333333,0.14285714285714285,0.004305180020577988,1,1
841,"PHP, While loop not showing results","i am new to PHP and mysql, I am trying to build a table. However, I have a very interesting bug that i can't fix.  code:  Basically, my table has 30 rows and 3 columns, the last column is supposed to print out values from a database, this part is done by this piece of code  However, instead of printing the results for each row, it only prints the results for the first row, basically the first while loop runs and creates the the table with the 30 rows, but the second while loop only prints values on first row only. Essentially this is happening:  for some reason, my objectives column is not populated by the while loop, it only works for the first row. If someone can help me work the while loop to print the values for every row, it will be huge help. I will greatly appreciate it. Thanks.","The problem is that you're reading all the results of  during the first iteration of the outer  loop. On future iterations, there are no more rows left, so the inner  loop completes immediately. You can read those results once into a variable outside the loop, and then show that variable during the loop: ",0.4,0.019542619542619544,0.3333333333333333,0.7142857142857142,1.0,1,1
842,How to properly use a MySQLi function in post method Login this is how i do it. but has an error,connection.php  glbLoginFunct.php  mainLogin.php  why does it say: Notice: Undefined variable: mysqli in ...\includes\glbLoginFunct.php on line 14 Fatal error: Call to a member function prepare() on a non-object in ...\includes\glbLoginFunct.php on line 14,"Either make  a parameter of the function, or put:  at the beginning of the  function. BTW, you shouldn't use that name for your function. From the documentation of Magic Methods:  Caution: PHP reserves all function names starting with __ as magical. It is recommended that you do not use function names with __ in PHP unless you want some documented magic functionality. ",0.2,0.02286902286902287,0.3333333333333333,0.2857142857142857,1.0,1,1
844,how to repack jar after `jav xvf`?,"I use  to unpack it, and I get  META-INF has three parts:  and I modifed an application.properties within org, and then I want to repack it into my.jar. I used:  but  are not packed into my.jar, so how to repack my.jar?",If your goal is to update only the content of  you don't need to extract the whole archive. assuming your  looks like this  extract  only  Which extracts the file in the current directory in the subdirectory . update the file  update the   check the  ,0.4,0.24656964656964658,0.3333333333333333,0.14285714285714285,0.5227545053460433,1,1
845,jQuery: Loading multiple images but just one oncomplete,How is it possible to get just one complete call from an array of images using the load() function? Example:   contains two images . This way causes two call to the function  How can I set this up to get just one complete after ALL images are loaded from the array? EDIT:  content:  var items_node    = $('root_node).find('.items'); var img_nodes     = items_node.find('img');  Thank you!,"Set a counter to the number of images. Each callback can decrement it, and when it reaches 0 you know that all the images have been loaded. ",0.4,0.017463617463617465,0.3333333333333333,0.42857142857142855,1.0,1,1
846,pass argument to function using addEventListener,"i am quite new to addEventListener method.i am trying to pass argument to function using addEventListener .but it is not worining.why i can't passing the string ""2a"" using addEventListener method?it will be very helpful if you explain this problem to me.thanks ",Only way to do that is to use an anonymous function ,0.2,0.02203742203742204,0.3333333333333333,0.14285714285714285,1.0,1,1
847,jquery $.done is executed immedietely," I am trying to make alert(""1"") triggered waiting until fetchingOutcomeTab function done, but everytime it will triggered immedietely, please help.",You need to pass a function to . You're calling  immediately and passing its return value. ,0.6000000000000001,0.016216216216216217,0.3333333333333333,0.0,1.0,1,1
848,how can display caption from another table in mysql?,"I have two table table A   another table B contains what the add1,add2,add3 means table B  I want to display like   or   how can do this in mysql ? If it is not possible pls suggest a better structure for this need. Every month the caption may be changed.","I suggest the following table structure:  Then use this query:  But if you want to keep your table structure, you can do: ",0.2,0.0033264033264033266,0.3333333333333333,0.2857142857142857,1.0,1,1
849,PHP Mutual Exclusion on a File / MySQL reading and executing statements from a file using perl,"So I was wondering how / if PHP has some sort of mutual exclusion on file reading and writing. Here's how I plan on using it: The site I'm working with utilizes a payment service that requires leaving the server, making it difficult to deal with form submissions, such that the form does not get submitted into the database until after returning from the payment service. Information CAN be passed through the payment service and regurgitated on the other end. However, there is minimum information that can be passed. My idea of a solution: Before a registration is passed to the payment service, process and write the sql statements in a file, with each group of statements referring to a registration separated by some token.  On returning find the entry based on the information you sent through the payment service, execute the statements and remove the registration block from the file. Rephrasing the question: -So the question is - in this scenario would I need mutual exclusion on the file, and if so how would I achieve it? Could this be locked from multiple languages? (The payment service requires returning to a cgi / perl script - although I could include a php script that actually processes) -How would I run through and execute the SQL statements (preferably in perl)? -Does my solution even seem like a good one? Thanks, Travis","Both PHP and Perl support . However, a better way to do it would be to use the database. Your DB table could have a  column that indicates whether the payment has been processed. When you send the request to the payment service add a record with . When the registration is returned, update the table with .",0.2,0.1575883575883576,0.3333333333333333,0.2857142857142857,1.0,0,1
851,for loop getting skipped in javascript,"I am trying to make a simple JavaScript guessing game, and my for loop keeps getting skipped! Here is the part of my code that is getting skipped:   and here is the full code:  If you need any further details, just ask.","When you write:  the loop repeats as long as the condition  is true. If  is 3, for instance, this condition is not true on the first iteration, and the loop ends immediately. You should write: ",0.2,0.4981288981288982,0.3333333333333333,0.0,0.026431118039974305,1,1
853,Cannot set headers after they are sent to the client nunjucks/express,"I am running the front-end separately from the node server, everytime I update the firebase database, the node client app crash with this error:  _http_outgoing.js:470 Error [ERR_HTTP_HEADERS_SENT]: Cannot set headers after they are sent   to the client  My code is a very basic api call ","Use  instead of , to get the current state of the snapshot, instead of retrieving every update. doc",0.4,0.812889812889813,0.3333333333333333,0.14285714285714285,0.03518688604249225,1,1
854,Doctrine ORM Bind Product to Multiple Entities,"I have businesses, categories and products. Categories are assigned to businesses and products are assigned to categories and businesses. Reason being, one product can be assigned to different categories in different businesses. Business and Category entities are working fine, but I am not sure how to write a Product entity to achieve what I need... Business Entity:  Category Entity:  Also, $business->addCategory works fine but $category->addBusiness doesn't save to DB.","Your product entity will probably look something like:  So more or less what you have for your Business entity but with the ManyToMany relation using a different join table. And to make  work then you'll probably want to add a  option to category, thusly:  This informs Doctrine that anything new added to the  array collection should be persisted, take a look at the documentation for details.",0.2,0.0004158004158004158,0.3333333333333333,0.14285714285714285,1.0,1,1
855,Digest authentication refuses to accept valid credentials,"I'm trying to protect a folder with Digest Authentication through a .htaccess file:  I've created the file of passwords with the comand ""htdigest"". All works fine on my local server ... but not on my remote server (hosted website)! The browser shows the login panel even if I enter a correct password! On the remote server PHP is running as CGI not as a module of Apache ... should be this the cause? Is there some workaround? A Basic Authentication with .htaccess works fine on the same remote server!","The code above is missing the AuthDigestDomain directive, about that the documentation says:  This directive should always be   specified and contain at least the   (set of) root URI(s) for this space.   Omitting to do so will cause the   client to send the Authorization   header for every request sent to this   server. Apart from increasing the size   of the request, it may also have a   detrimental effect on performance if   AuthDigestNcCheck is on.  However, I've definitely solved the problem by enabling the Apache module  instead of the module .",0.2,0.048232848232848236,0.3333333333333333,0.2857142857142857,0.17582767500032212,1,1
856,incompatible table partitioning specification when using bigquery CLI for an array table,"I have the following SQL:  when running this via the CLI using  it will give me the following error message:  However, when running it in the BigQuery console and supplying the dataset name in the  statement, it will execute correctly. Is this a bug, if so how do I get around it?","When running via the CLI, I modified the first line to include the dataset rather than passing it in using the  flag. This caused it to execute correctly. I've modified the SQL to be:  and execute it via CLI with: ",0.6000000000000001,0.009147609147609148,0.3333333333333333,0.5714285714285714,0.17582767500032212,1,1
857,ValueError with for loop with two iterators Python,"I am experimenting with replacing a block of if/ elif statements which are all very similar with a for loop that changes the conditions of one for loop a few times. My original if/ elif statements are for an item system of an RPG I am coding. Each type of item can only go in certain slots of the inventory. def PickUpItem(self): #Adds an item to the inventory in a space depending on its type  So, here is the code I am trying to replace the previous with so that it will check each of the if/ elif statements' pairs of conditions:  I think this should work, but I get the error: ",You can set  in your loop: ,0.2,0.051143451143451146,0.3333333333333333,0.2857142857142857,1.0,1,1
859,How to add additional GET parameters in a mixed Form/HREF link that uses a modal box?,"I have an issue that is a little tricky. First, for folks who will run my snippet first -- when you run my example and click , you will first see a modal box, which (on my backend) first reads the  data.  My submit mechanism uses A HREF method, to which I want to add more data via form, or otherwise, to be read by the receiving page. In HTML source below, observe:  I have a link to portal.php, which includes query parameters clicking that link engages the  mechanism my link is a button  I need to have a way to add data (, or ), that will submit upon the click of that button, and be received by the resulting page (portal.php in my example). I want, for example, to be able to print on my receiving page that the following are true:  How? Snippet Follows:      ","Your click handler should get the values from the form, and add them to the URL before assigning the iframe src:       ",0.2,0.0037422037422037424,0.3333333333333333,0.42857142857142855,0.008168614335752505,1,1
861,"SQL query to get 3 News with highest priority and if there is more than 3 ties, then according to startDate","i have the table news with columns: id, title, brief, body, startDate, endDate, priority and i need to select 3 news where the priority the highest and if there are more than 3 ties, select them according to the newest startDate i've tried:  but the problem is my SQL statement will first order the news by priority then pick up 3 of them according to start date but this is not right because it may take the 3 newest startDate news with priority less than max.... i could add limit 3 to the subquery but what if there are 5 news having max priority and took from them 3 only but the 4th or 5th has/have the newest startDate. and if a made the subquery to return all records with max priority, may return only 2 news or 1 and i need 3. Example to my problem, these records:  i need to select first, second, and third. thanks.",You can order by multiple columns without using a subquery.  The second column is used when there's a tie in the first column.,0.2,0.016216216216216217,0.3333333333333333,0.2857142857142857,1.0,1,1
863,.each function causes appending issue,"I am attempting to read through a list of given input names, and then check for those input names in DIV of span names. Using the below code causes issues with replication..  }); What seems to happening is every time a span gets added the next span added is added + the previous spans.  so... If you already have 5 spans when you click the next input field you get 11 spans added.... instead of just the one.  Why is this happening?  Any help would be great!",Try it like this: ,0.2,0.0735966735966736,0.3333333333333333,0.2857142857142857,0.0011430170127314794,1,1
864,Can JavaScript run commands on cmd.exe?,"Can a JavaScript file run a command to cmd.exe? e.g.  I ask because I am creating a Discord bot with JavaScript and I want the bot to log certain things in a text file. Maybe there is a better method of this, but I obviously don't know about it. I'm dipping in to things that I never have before, so please tolerate my cluelessness. I am using Node.js and the Discord.js library, if that information is vital.",Just do  If you want to store the console output to a file just run this before: ,0.4,0.0498960498960499,0.3333333333333333,0.14285714285714285,0.0037695633527762796,1,1
865,jQuery - Off() not working depending of the event,"I'm using the ""off event"" to avoid multiple AJAX requests (if the user do multiple clicks, for example). Works perfectly. The problem is, depending on how ""on('click')"" event is called, the event off() simply doesn't work. I will give an example: Function:  Events:  Why in the second case, off() doesn't work and what i should do to off() works properly in both event calling examples? Thanks in advanced.","The reason the second version doesn't work is because when you use delegation, the event binding is not on the button, it's on actually . Delegation works by having the handler automatically check whether the target of the event matches the selector that you delegated to -- that's how it's able to extend to elements that didn't exist at the time the binding was established. Since there are no bindings on individual elements, you can't remove them with . What you can do is delegate to a selector with a class, and change the class when you handle the event. ",0.2,0.047401247401247404,0.3333333333333333,0.2857142857142857,0.04241495014715654,1,1
866,How to calculate the average from a list of records,"So i am working on an Assignment and seem to be having trouble when it comes to calculating an average from a list of data (the data is read from an external .txt file). Specifically what i am trying to do is to read data records from the list of data below.  After the above data has been read and stored as records e.g.  1-2-2014 as [rec0]Frankton[rec1]42305.67[rec2]67,23[rec3]. I am needing to prompt the user to enter a store name (either Frankton or Glenview) from the list of records, then calculate the total rec2 from all the records combined that are from the user's entered store. I am also needing to do the same for the average, e.g. calculate the average of rec[3] from the user's entered store. Currently the total and total transaction is printing correct but the average and average transaction is not displaying with the correct numbers. The correct output i am looking for when i run this program will be - The user enters Frankton  or the user enters Glenview  My current code will be posted below: ","You shouldn't divide by  when calculating the averages, because  includes the transactions from other branches. You need to add a counter variable that counts the number of transactions from the selected branch, and divide by that. ",0.2,0.006652806652806653,0.3333333333333333,0.42857142857142855,1.0,1,1
867,How could you use PHP and a SQL database to change HTML <h> content?,"I have a webpage that displays cars from the first car in the table to the last car with a while loop. I have the following columns: Make, Model, Price. In my syntax I have an anchor tag around the Make rows that links to the description page of the Make you click on.  I want my  tags to change to the Model of the corresponding Make.  I've spent over an hour trying to achieve this but all I could come up with is this:  This works to an extent.  Every anchor I click replaces the  tags with only the first result under the Model column in my database. Here is my code for the the entire car inventory page  Does anyone how I can do this?  I'm new to programming and I'm trying to use this for an actual project I'm working on for a hair salon's website",Add a  clause to the query. ,0.2,0.013305613305613306,0.3333333333333333,0.8571428571428571,0.0006202845946707062,1,1
868,pagination doesnt link to where clause when new page clicked,i have a where clause that shows all categorys where the id=the input value from the previouse page. the pagination works giving me the right amount of pages and the where clause gives me the correct records. when i click on a page nuber however the records shown on the page are not the next set of required records but all records the link to to each page doesnt identfy the whereclause  ,Add the category to the links: ,0.2,0.0158004158004158,0.3333333333333333,0.42857142857142855,1.0,1,1
869,Javascript for HTTPS,"I've been going through google, bing, etc etc trying to find out how I can get my scripts to run correctly, but google chrome says that it's attempting to load scripts from unauthenticated sources, and I'm not 100% sure what it means by that. Here's my login page that runs fine on localhost, but chrome doesn't like running the script. ","It means you're running the current file/page with SSL, but you're getting resources from non-https URL's. Just change the URL ",0.2,0.006652806652806653,0.3333333333333333,0.0,1.0,1,1
871,Does a Facebook application's app id expire?,"I have app id to access facebook app page, I want to know that is there any expiration of APP id(as it there is an expiry for access token) in facebook graph api or it will remain same forever? Thanks in advance","No, Facebook App IDs don't expire, only the access tokens do.",0.0,0.0037422037422037424,0.3333333333333333,0.42857142857142855,0.17582767500032212,0,0
